Event ID,At least 1 Cylinder Module,At least 1 Planar Left Module,At least 1 Planar Right Module,More than 5 Cylinder Modules,More than 5 Planar Left Modules,More than 5 Planar Right Modules,Cylinder Occupancy > 10%,Planar Left Occupancy > 10%,Planar Right Occupancy > 10%
156248,True,False,True,False,False,False,False,False,False
156249,True,False,False,False,False,False,False,False,False
156250,True,False,False,False,False,False,False,False,False
156251,True,False,False,False,False,False,False,False,False
156252,True,False,False,False,False,False,False,False,False
156253,True,False,False,False,False,False,False,False,False
156254,True,False,True,False,False,False,False,False,False
156255,True,False,False,False,False,False,False,False,False
156256,True,False,False,False,False,False,False,False,False
156257,True,False,False,False,False,False,False,False,False
156258,True,False,False,False,False,False,False,False,False
156259,True,False,False,False,False,False,False,False,False
156260,True,False,False,False,False,False,False,False,False
156261,True,False,True,False,False,False,False,False,False
156262,True,True,False,False,False,False,False,False,False
156263,True,False,False,False,False,False,False,False,False
156264,True,False,False,False,False,False,False,False,False
156265,True,False,False,False,False,False,False,False,False
156266,True,False,False,False,False,False,False,False,False
156267,True,False,True,False,False,False,False,False,False
156268,True,False,False,False,False,False,False,False,False
156269,True,False,True,False,False,False,False,False,False
156270,True,False,False,False,False,False,False,False,False
156271,True,False,False,False,False,False,False,False,False
156272,True,False,False,False,False,False,False,False,False
156273,True,False,False,False,False,False,False,False,False
156274,True,False,False,False,False,False,False,False,False
156275,True,False,False,False,False,False,False,False,False
156276,True,False,False,False,False,False,False,False,False
156277,True,False,False,False,False,False,False,False,False
156278,True,False,False,False,False,False,False,False,False
156279,True,False,False,False,False,False,False,False,False
156280,True,False,False,False,False,False,False,False,False
156281,True,False,False,False,False,False,False,False,False
156282,True,False,False,False,False,False,False,False,False
156283,True,False,False,False,False,False,False,False,False
156284,True,False,False,False,False,False,False,False,False
156285,True,False,False,False,False,False,False,False,False
156286,True,True,True,False,False,False,False,False,False
156287,True,False,False,False,False,False,False,False,False
156288,True,False,False,False,False,False,False,False,False
156289,True,False,False,False,False,False,False,False,False
156290,True,False,False,False,False,False,False,False,False
156291,True,True,False,False,False,False,False,False,False
156292,True,False,True,False,False,False,False,False,False
156293,True,False,True,False,False,False,False,False,False
156294,True,False,False,False,False,False,False,False,False
156295,True,False,False,False,False,False,False,False,False
156296,True,False,False,False,False,False,False,False,False
156297,True,False,False,False,False,False,False,False,False
156298,True,False,False,False,False,False,False,False,False
156299,True,False,False,False,False,False,False,False,False
156300,True,False,False,False,False,False,False,False,False
156301,True,False,False,False,False,False,False,False,False
156302,True,False,False,False,False,False,False,False,False
156303,True,False,False,False,False,False,False,False,False
156304,True,False,False,False,False,False,False,False,False
156305,True,False,False,False,False,False,False,False,False
156306,True,False,True,False,False,False,False,False,False
156307,True,False,False,False,False,False,False,False,False
156308,True,False,False,False,False,False,False,False,False
156309,True,False,False,False,False,False,False,False,False
156310,True,True,False,False,False,False,False,False,False
156311,True,False,False,False,False,False,False,False,False
156312,True,False,False,False,False,False,False,False,False
156313,True,False,False,False,False,False,False,False,False
156314,True,False,False,False,False,False,False,False,False
156315,True,False,False,False,False,False,False,False,False
156316,True,False,False,False,False,False,False,False,False
156317,True,True,True,False,False,False,False,False,False
156318,True,True,False,False,False,False,False,False,False
156319,True,True,False,False,False,False,False,False,False
156320,True,False,False,False,False,False,False,False,False
156321,True,False,False,False,False,False,False,False,False
156322,True,False,True,False,False,False,False,False,False
156323,True,False,False,False,False,False,False,False,False
156324,True,False,False,False,False,False,False,False,False
156325,True,False,True,False,False,False,False,False,False
156326,True,False,True,False,False,False,False,False,False
156327,True,False,False,False,False,False,False,False,False
156328,True,False,False,False,False,False,False,False,False
156329,True,False,False,False,False,False,False,False,False
156330,True,False,False,False,False,False,False,False,False
156331,True,False,False,False,False,False,False,False,False
156332,True,False,False,False,False,False,False,False,False
156333,True,False,False,False,False,False,False,False,False
156334,True,False,False,False,False,False,False,False,False
156335,True,False,False,False,False,False,False,False,False
156336,True,False,False,False,False,False,False,False,False
156337,True,False,True,False,False,False,False,False,False
156338,True,False,True,False,False,False,False,False,False
156339,True,False,False,False,False,False,False,False,False
156340,True,False,False,False,False,False,False,False,False
156341,True,False,False,False,False,False,False,False,False
156342,True,False,False,False,False,False,False,False,False
156343,True,False,False,False,False,False,False,False,False
156344,True,True,False,False,False,False,False,False,False
156345,True,False,False,False,False,False,False,False,False
156346,True,False,True,False,False,False,False,False,False
156347,True,False,False,False,False,False,False,False,False
156348,True,False,False,False,False,False,False,False,False
156349,True,False,False,False,False,False,False,False,False
156350,True,False,False,False,False,False,False,False,False
156351,True,True,False,False,False,False,False,False,False
156352,True,False,False,False,False,False,False,False,False
156353,True,False,False,False,False,False,False,False,False
156354,True,False,False,False,False,False,False,False,False
156355,True,False,False,False,False,False,False,False,False
156356,True,False,False,False,False,False,False,False,False
156357,True,False,True,False,False,False,False,False,False
156358,True,False,False,False,False,False,False,False,False
156359,True,False,False,False,False,False,False,False,False
156360,True,False,True,False,False,False,False,False,False
156361,True,False,False,False,False,False,False,False,False
156362,True,True,False,False,False,False,False,False,False
156363,True,False,False,False,False,False,False,False,False
156364,True,False,False,False,False,False,False,False,False
156365,True,False,True,False,False,False,False,False,False
156366,True,False,False,False,False,False,False,False,False
156367,True,True,False,False,False,False,False,False,False
156368,True,False,True,False,False,False,False,False,False
156369,True,False,True,False,False,False,False,False,False
156370,True,False,False,False,False,False,False,False,False
156371,True,False,False,False,False,False,False,False,False
156372,True,False,False,False,False,False,False,False,False
156373,True,False,False,False,False,False,False,False,False
156374,True,False,False,False,False,False,False,False,False
156375,True,False,False,False,False,False,False,False,False
156376,True,True,True,False,False,False,False,False,False
156377,True,True,False,False,False,False,False,False,False
156378,True,False,True,False,False,False,False,False,False
156379,True,False,False,False,False,False,False,False,False
156380,True,False,False,False,False,False,False,False,False
156381,True,True,False,False,False,False,False,False,False
156382,True,False,False,False,False,False,False,False,False
156383,True,False,False,False,False,False,False,False,False
156384,True,False,False,False,False,False,False,False,False
156385,True,False,False,False,False,False,False,False,False
156386,True,True,False,False,False,False,False,False,False
156387,True,False,True,False,False,False,False,False,False
156388,True,True,False,False,False,False,False,False,False
156389,True,False,False,False,False,False,False,False,False
156390,True,False,True,False,False,False,False,False,False
156391,True,False,False,False,False,False,False,False,False
156392,True,False,False,False,False,False,False,False,False
156393,True,False,False,False,False,False,False,False,False
156394,True,False,False,False,False,False,False,False,False
156395,True,False,False,False,False,False,False,False,False
156396,True,False,False,False,False,False,False,False,False
156397,True,False,False,False,False,False,False,False,False
156398,True,False,False,False,False,False,False,False,False
156399,True,False,False,False,False,False,False,False,False
156400,True,False,False,False,False,False,False,False,False
156401,True,False,False,False,False,False,False,False,False
156402,True,False,False,False,False,False,False,False,False
156403,True,False,False,False,False,False,False,False,False
156404,True,False,False,False,False,False,False,False,False
156405,True,False,False,False,False,False,False,False,False
156406,True,True,False,False,False,False,False,False,False
156407,True,False,False,False,False,False,False,False,False
156408,True,True,False,False,False,False,False,False,False
156409,True,False,False,False,False,False,False,False,False
156410,True,False,True,False,False,False,False,False,False
156411,True,False,False,False,False,False,False,False,False
156412,True,False,False,False,False,False,False,False,False
156413,True,False,True,False,False,False,False,False,False
156414,True,False,False,False,False,False,False,False,False
156415,True,False,False,False,False,False,False,False,False
156416,True,False,False,False,False,False,False,False,False
156417,True,False,False,False,False,False,False,False,False
156418,True,False,False,False,False,False,False,False,False
156419,True,False,False,False,False,False,False,False,False
156420,True,False,False,False,False,False,False,False,False
156421,True,False,True,False,False,False,False,False,False
156422,True,False,False,False,False,False,False,False,False
156423,True,False,False,False,False,False,False,False,False
156424,True,False,True,False,False,False,False,False,False
156425,True,False,True,False,False,False,False,False,False
156426,True,True,False,False,False,False,False,False,False
156427,True,False,False,False,False,False,False,False,False
156428,True,False,False,False,False,False,False,False,False
156429,True,False,False,False,False,False,False,False,False
156430,True,False,False,False,False,False,False,False,False
156431,True,False,False,False,False,False,False,False,False
156432,True,False,False,False,False,False,False,False,False
156433,True,False,False,False,False,False,False,False,False
156434,True,False,False,False,False,False,False,False,False
156435,True,False,False,False,False,False,False,False,False
156436,True,False,False,False,False,False,False,False,False
156437,True,True,False,False,False,False,False,False,False
156438,True,False,False,False,False,False,False,False,False
156439,True,False,False,False,False,False,False,False,False
156440,True,False,False,False,False,False,False,False,False
156441,True,False,False,False,False,False,False,False,False
156442,True,False,False,False,False,False,False,False,False
156443,True,True,False,False,False,False,False,False,False
156444,True,False,False,False,False,False,False,False,False
156445,True,False,False,False,False,False,False,False,False
156446,True,False,False,False,False,False,False,False,False
156447,True,True,False,False,False,False,False,False,False
156448,True,False,False,False,False,False,False,False,False
156449,True,False,False,False,False,False,False,False,False
156450,True,False,False,False,False,False,False,False,False
156451,True,True,False,False,False,False,False,False,False
156452,True,False,False,False,False,False,False,False,False
156453,True,False,False,False,False,False,False,False,False
156454,True,False,False,False,False,False,False,False,False
156455,True,False,False,False,False,False,False,False,False
156456,True,False,False,False,False,False,False,False,False
156457,True,False,False,False,False,False,False,False,False
156458,True,False,False,False,False,False,False,False,False
156459,True,True,False,False,False,False,False,False,False
156460,True,False,False,False,False,False,False,False,False
156461,True,False,False,False,False,False,False,False,False
156462,True,False,False,False,False,False,False,False,False
156463,True,True,False,False,False,False,False,False,False
156464,True,False,False,False,False,False,False,False,False
156465,True,False,False,False,False,False,False,False,False
156466,True,False,True,False,False,False,False,False,False
156467,True,False,False,False,False,False,False,False,False
156468,True,False,False,False,False,False,False,False,False
156469,True,False,False,False,False,False,False,False,False
156470,True,True,True,False,False,False,False,False,False
156471,True,False,False,False,False,False,False,False,False
156472,True,False,False,False,False,False,False,False,False
156473,True,False,False,False,False,False,False,False,False
156474,True,False,False,False,False,False,False,False,False
156475,True,False,False,False,False,False,False,False,False
156476,True,False,False,False,False,False,False,False,False
156477,True,False,False,False,False,False,False,False,False
156478,True,False,False,False,False,False,False,False,False
156479,True,True,False,False,False,False,False,False,False
156480,True,False,False,False,False,False,False,False,False
156481,True,False,False,False,False,False,False,False,False
156482,True,True,False,False,False,False,False,False,False
156483,True,False,False,False,False,False,False,False,False
156484,True,False,False,False,False,False,False,False,False
156485,True,False,False,False,False,False,False,False,False
156486,True,False,False,False,False,False,False,False,False
156487,True,False,False,False,False,False,False,False,False
156488,True,False,False,False,False,False,False,False,False
156489,True,False,False,False,False,False,False,False,False
156490,True,False,False,False,False,False,False,False,False
156491,True,False,False,False,False,False,False,False,False
156492,True,False,False,False,False,False,False,False,False
156493,True,False,False,False,False,False,False,False,False
156494,True,False,False,False,False,False,False,False,False
156495,True,False,False,False,False,False,False,False,False
156496,True,False,False,False,False,False,False,False,False
156497,True,False,False,False,False,False,False,False,False
156498,True,False,False,False,False,False,False,False,False
156499,True,False,False,False,False,False,False,False,False
156500,True,False,True,False,False,False,False,False,False
156501,True,False,False,False,False,False,False,False,False
156502,True,False,False,False,False,False,False,False,False
156503,True,False,False,False,False,False,False,False,False
156504,True,False,False,False,False,False,False,False,False
156505,True,True,True,False,False,False,False,False,False
156506,True,False,False,False,False,False,False,False,False
156507,True,False,False,False,False,False,False,False,False
156508,True,False,True,False,False,False,False,False,False
156509,True,False,False,False,False,False,False,False,False
156510,True,False,False,False,False,False,False,False,False
156511,True,False,False,False,False,False,False,False,False
156512,True,False,False,False,False,False,False,False,False
156513,True,False,False,False,False,False,False,False,False
156514,True,False,False,False,False,False,False,False,False
156515,True,False,False,False,False,False,False,False,False
156516,True,False,False,False,False,False,False,False,False
156517,True,False,False,False,False,False,False,False,False
156518,True,False,True,False,False,False,False,False,False
156519,True,False,False,False,False,False,False,False,False
156520,True,False,False,False,False,False,False,False,False
156521,True,False,False,False,False,False,False,False,False
156522,True,False,False,False,False,False,False,False,False
156523,True,False,True,False,False,False,False,False,False
156524,True,False,True,False,False,False,False,False,False
156525,True,False,True,False,False,False,False,False,False
156526,True,True,False,False,False,False,False,False,False
156527,True,False,False,False,False,False,False,False,False
156528,True,False,False,False,False,False,False,False,False
156529,True,False,True,False,False,False,False,False,False
156530,True,False,False,False,False,False,False,False,False
156531,True,False,False,False,False,False,False,False,False
156532,True,False,False,False,False,False,False,False,False
156533,True,False,False,False,False,False,False,False,False
156534,True,True,False,False,False,False,False,False,False
156535,True,False,False,False,False,False,False,False,False
156536,True,False,False,False,False,False,False,False,False
156537,True,False,False,False,False,False,False,False,False
156538,True,True,False,False,False,False,False,False,False
156539,True,False,False,False,False,False,False,False,False
156540,True,False,False,False,False,False,False,False,False
156541,True,False,False,False,False,False,False,False,False
156542,True,False,True,False,False,False,False,False,False
156543,True,False,False,False,False,False,False,False,False
156544,True,False,False,False,False,False,False,False,False
156545,True,False,False,False,False,False,False,False,False
156546,True,False,False,False,False,False,False,False,False
156547,True,False,False,False,False,False,False,False,False
156548,True,False,False,False,False,False,False,False,False
156549,True,False,False,False,False,False,False,False,False
156550,True,False,False,False,False,False,False,False,False
156551,True,True,False,False,False,False,False,False,False
156552,True,False,False,False,False,False,False,False,False
156553,True,False,False,False,False,False,False,False,False
156554,True,True,False,False,False,False,False,False,False
156555,True,False,False,False,False,False,False,False,False
156556,True,False,True,False,False,False,False,False,False
156557,True,False,False,False,False,False,False,False,False
156558,True,False,False,False,False,False,False,False,False
156559,True,False,False,False,False,False,False,False,False
156560,True,False,False,False,False,False,False,False,False
156561,True,False,True,False,False,False,False,False,False
156562,True,False,True,False,False,False,False,False,False
156563,True,False,False,False,False,False,False,False,False
156564,True,False,False,False,False,False,False,False,False
156565,True,False,True,False,False,False,False,False,False
156566,True,False,False,False,False,False,False,False,False
156567,True,False,False,False,False,False,False,False,False
156568,True,False,True,False,False,False,False,False,False
156569,True,False,False,False,False,False,False,False,False
156570,True,False,False,False,False,False,False,False,False
156571,True,False,False,False,False,False,False,False,False
156572,True,False,False,False,False,False,False,False,False
156573,True,False,False,False,False,False,False,False,False
156574,True,False,False,False,False,False,False,False,False
156575,True,False,False,False,False,False,False,False,False
156576,True,False,False,False,False,False,False,False,False
156577,True,False,False,False,False,False,False,False,False
156578,True,True,False,False,False,False,False,False,False
156579,True,True,False,False,False,False,False,False,False
156580,True,False,True,False,False,False,False,False,False
156581,True,False,True,False,False,False,False,False,False
156582,True,False,True,False,False,False,False,False,False
156583,True,False,False,False,False,False,False,False,False
156584,True,False,False,False,False,False,False,False,False
156585,True,False,False,False,False,False,False,False,False
156586,True,False,False,False,False,False,False,False,False
156587,True,False,False,False,False,False,False,False,False
156588,True,False,False,False,False,False,False,False,False
156589,True,False,False,False,False,False,False,False,False
156590,True,False,True,False,False,False,False,False,False
156591,True,False,False,False,False,False,False,False,False
156592,True,False,False,False,False,False,False,False,False
156593,True,False,False,False,False,False,False,False,False
156594,True,False,False,False,False,False,False,False,False
156595,True,False,False,False,False,False,False,False,False
156596,True,False,True,False,False,False,False,False,False
156597,True,True,False,False,False,False,False,False,False
156598,True,False,False,False,False,False,False,False,False
156599,True,False,False,False,False,False,False,False,False
156600,True,False,False,False,False,False,False,False,False
156601,True,False,True,False,False,False,False,False,False
156602,True,True,False,False,False,False,False,False,False
156603,True,True,False,False,False,False,False,False,False
156604,True,False,False,False,False,False,False,False,False
156605,True,True,False,False,False,False,False,False,False
156606,True,False,False,False,False,False,False,False,False
156607,True,False,False,False,False,False,False,False,False
156608,True,False,False,False,False,False,False,False,False
156609,True,False,False,False,False,False,False,False,False
156610,True,False,False,False,False,False,False,False,False
156611,True,False,False,False,False,False,False,False,False
156612,True,False,False,False,False,False,False,False,False
156613,True,False,False,False,False,False,False,False,False
156614,True,False,False,False,False,False,False,False,False
156615,True,False,False,False,False,False,False,False,False
156616,True,True,True,False,False,False,False,False,False
156617,True,False,False,False,False,False,False,False,False
156618,True,False,False,False,False,False,False,False,False
156619,True,False,False,False,False,False,False,False,False
156620,True,False,False,False,False,False,False,False,False
156621,True,False,False,False,False,False,False,False,False
156622,True,False,True,False,False,False,False,False,False
156623,True,False,False,False,False,False,False,False,False
156624,True,False,False,False,False,False,False,False,False
156625,True,False,False,False,False,False,False,False,False
156626,True,False,True,False,False,False,False,False,False
156627,True,False,False,False,False,False,False,False,False
156628,True,False,False,False,False,False,False,False,False
156629,True,False,True,False,False,False,False,False,False
156630,True,False,True,False,False,False,False,False,False
156631,True,False,False,False,False,False,False,False,False
156632,True,False,False,False,False,False,False,False,False
156633,True,False,False,False,False,False,False,False,False
156634,True,False,True,False,False,False,False,False,False
156635,True,False,False,False,False,False,False,False,False
156636,True,False,False,False,False,False,False,False,False
156637,True,False,False,False,False,False,False,False,False
156638,True,False,False,False,False,False,False,False,False
156639,True,False,False,False,False,False,False,False,False
156640,True,False,True,False,False,False,False,False,False
156641,True,False,False,False,False,False,False,False,False
156642,True,False,False,False,False,False,False,False,False
156643,True,False,False,False,False,False,False,False,False
156644,True,True,False,False,False,False,False,False,False
156645,True,False,False,False,False,False,False,False,False
156646,True,False,False,False,False,False,False,False,False
156647,True,False,False,False,False,False,False,False,False
156648,True,False,False,False,False,False,False,False,False
156649,True,True,False,False,False,False,False,False,False
156650,True,False,False,False,False,False,False,False,False
156651,True,False,False,False,False,False,False,False,False
156652,True,False,True,False,False,False,False,False,False
156653,True,True,False,False,False,False,False,False,False
156654,True,False,False,False,False,False,False,False,False
156655,True,False,False,False,False,False,False,False,False
156656,True,False,True,False,False,False,False,False,False
156657,True,False,True,False,False,False,False,False,False
156658,True,False,False,False,False,False,False,False,False
156659,True,False,False,False,False,False,False,False,False
156660,True,False,False,False,False,False,False,False,False
156661,True,False,False,False,False,False,False,False,False
156662,True,True,False,False,False,False,False,False,False
156663,True,False,False,False,False,False,False,False,False
156664,True,False,False,False,False,False,False,False,False
156665,True,False,False,False,False,False,False,False,False
156666,True,True,False,False,False,False,False,False,False
156667,True,False,False,False,False,False,False,False,False
156668,True,True,False,False,False,False,False,False,False
156669,True,False,False,False,False,False,False,False,False
156670,True,False,False,False,False,False,False,False,False
156671,True,False,False,False,False,False,False,False,False
156672,True,False,False,False,False,False,False,False,False
156673,True,True,False,False,False,False,False,False,False
156674,True,False,False,False,False,False,False,False,False
156675,True,False,False,False,False,False,False,False,False
156676,True,True,False,False,False,False,False,False,False
156677,True,False,False,False,False,False,False,False,False
156678,True,False,False,False,False,False,False,False,False
156679,True,False,False,False,False,False,False,False,False
156680,True,False,False,False,False,False,False,False,False
156681,True,False,False,False,False,False,False,False,False
156682,True,False,True,False,False,False,False,False,False
156683,True,False,False,False,False,False,False,False,False
156684,True,False,False,False,False,False,False,False,False
156685,True,True,False,False,False,False,False,False,False
156686,True,False,False,False,False,False,False,False,False
156687,True,False,False,False,False,False,False,False,False
156688,True,False,False,False,False,False,False,False,False
156689,True,False,False,False,False,False,False,False,False
156690,True,False,False,False,False,False,False,False,False
156691,True,True,True,False,False,False,False,False,False
156692,True,False,False,False,False,False,False,False,False
156693,True,False,False,False,False,False,False,False,False
156694,True,False,False,False,False,False,False,False,False
156695,True,False,True,False,False,False,False,False,False
156696,True,False,False,False,False,False,False,False,False
156697,True,False,False,False,False,False,False,False,False
156698,True,False,False,False,False,False,False,False,False
156699,True,False,False,False,False,False,False,False,False
156700,True,False,False,False,False,False,False,False,False
156701,True,False,False,False,False,False,False,False,False
156702,True,False,False,False,False,False,False,False,False
156703,True,False,False,False,False,False,False,False,False
156704,True,False,False,False,False,False,False,False,False
156705,True,False,True,False,False,False,False,False,False
156706,True,True,False,False,False,False,False,False,False
156707,True,False,False,False,False,False,False,False,False
156708,True,False,False,False,False,False,False,False,False
156709,True,False,False,False,False,False,False,False,False
156710,True,False,True,False,False,False,False,False,False
156711,True,False,False,False,False,False,False,False,False
156712,True,False,False,False,False,False,False,False,False
156713,True,False,False,False,False,False,False,False,False
156714,True,True,False,False,False,False,False,False,False
156715,True,False,False,False,False,False,False,False,False
156716,True,False,False,False,False,False,False,False,False
156717,True,False,False,False,False,False,False,False,False
156718,True,False,False,False,False,False,False,False,False
156719,True,False,False,False,False,False,False,False,False
156720,True,True,False,False,False,False,False,False,False
156721,True,False,False,False,False,False,False,False,False
156722,True,False,False,False,False,False,False,False,False
156723,True,True,False,False,False,False,False,False,False
156724,True,False,False,False,False,False,False,False,False
156725,True,False,False,False,False,False,False,False,False
156726,True,False,False,False,False,False,False,False,False
156727,True,False,False,False,False,False,False,False,False
156728,True,False,True,False,False,False,False,False,False
156729,True,False,False,False,False,False,False,False,False
156730,True,False,True,False,False,False,False,False,False
156731,True,False,False,False,False,False,False,False,False
156732,True,False,True,False,False,False,False,False,False
156733,True,False,False,False,False,False,False,False,False
156734,True,False,False,False,False,False,False,False,False
156735,True,False,False,False,False,False,False,False,False
156736,True,False,False,False,False,False,False,False,False
156737,True,False,False,False,False,False,False,False,False
156738,True,False,False,False,False,False,False,False,False
156739,True,True,False,False,False,False,False,False,False
156740,True,False,False,False,False,False,False,False,False
156741,True,False,False,False,False,False,False,False,False
156742,True,False,False,False,False,False,False,False,False
156743,True,False,False,False,False,False,False,False,False
156744,True,False,False,False,False,False,False,False,False
156745,True,False,False,False,False,False,False,False,False
156746,True,False,False,False,False,False,False,False,False
156747,True,False,False,False,False,False,False,False,False
156748,True,False,False,False,False,False,False,False,False
156749,True,False,False,False,False,False,False,False,False
156750,True,False,False,False,False,False,False,False,False
156751,True,True,False,False,False,False,False,False,False
156752,True,False,False,False,False,False,False,False,False
156753,True,False,False,False,False,False,False,False,False
156754,True,False,False,False,False,False,False,False,False
156755,True,False,False,False,False,False,False,False,False
156756,True,False,False,False,False,False,False,False,False
156757,True,False,False,False,False,False,False,False,False
156758,True,True,False,False,False,False,False,False,False
156759,True,False,True,False,False,False,False,False,False
156760,True,False,False,False,False,False,False,False,False
156761,True,False,False,False,False,False,False,False,False
156762,True,False,False,False,False,False,False,False,False
156763,True,False,False,False,False,False,False,False,False
156764,True,True,False,False,False,False,False,False,False
156765,True,True,False,False,False,False,False,False,False
156766,True,False,False,False,False,False,False,False,False
156767,True,False,False,False,False,False,False,False,False
156768,True,True,False,False,False,False,False,False,False
156769,True,False,False,False,False,False,False,False,False
156770,True,False,False,False,False,False,False,False,False
156771,True,False,False,False,False,False,False,False,False
156772,True,True,False,False,False,False,False,False,False
156773,True,False,False,False,False,False,False,False,False
156774,True,False,False,False,False,False,False,False,False
156775,True,False,False,False,False,False,False,False,False
156776,True,False,False,False,False,False,False,False,False
156777,True,False,False,False,False,False,False,False,False
156778,True,False,True,False,False,False,False,False,False
156779,True,False,True,False,False,False,False,False,False
156780,True,False,False,False,False,False,False,False,False
156781,True,True,False,False,False,False,False,False,False
156782,True,False,False,False,False,False,False,False,False
156783,True,True,False,False,False,False,False,False,False
156784,True,False,False,False,False,False,False,False,False
156785,True,False,False,False,False,False,False,False,False
156786,True,False,False,False,False,False,False,False,False
156787,True,False,False,False,False,False,False,False,False
156788,True,False,False,False,False,False,False,False,False
156789,True,False,False,False,False,False,False,False,False
156790,True,False,False,False,False,False,False,False,False
156791,True,False,False,False,False,False,False,False,False
156792,True,False,False,False,False,False,False,False,False
156793,True,False,False,False,False,False,False,False,False
156794,True,False,False,False,False,False,False,False,False
156795,True,False,False,False,False,False,False,False,False
156796,True,False,True,False,False,False,False,False,False
156797,True,False,False,False,False,False,False,False,False
156798,True,False,False,False,False,False,False,False,False
156799,True,False,False,False,False,False,False,False,False
156800,True,True,False,False,False,False,False,False,False
156801,True,False,False,False,False,False,False,False,False
156802,True,True,False,False,False,False,False,False,False
156803,True,False,False,False,False,False,False,False,False
156804,True,False,False,False,False,False,False,False,False
156805,True,True,False,False,False,False,False,False,False
156806,True,False,False,False,False,False,False,False,False
156807,True,False,True,False,False,False,False,False,False
156808,True,False,False,False,False,False,False,False,False
156809,True,False,False,False,False,False,False,False,False
156810,True,False,False,False,False,False,False,False,False
156811,True,False,False,False,False,False,False,False,False
156812,True,False,False,False,False,False,False,False,False
156813,True,False,False,False,False,False,False,False,False
156814,True,False,False,False,False,False,False,False,False
156815,True,False,False,False,False,False,False,False,False
156816,True,False,False,False,False,False,False,False,False
156817,True,False,False,False,False,False,False,False,False
156818,True,False,False,False,False,False,False,False,False
156819,True,False,False,False,False,False,False,False,False
156820,True,False,False,False,False,False,False,False,False
156821,True,True,False,False,False,False,False,False,False
156822,True,False,True,False,False,False,False,False,False
156823,True,False,False,False,False,False,False,False,False
156824,True,False,False,False,False,False,False,False,False
156825,True,False,False,False,False,False,False,False,False
156826,True,True,False,False,False,False,False,False,False
156827,True,True,False,False,False,False,False,False,False
156828,True,False,False,False,False,False,False,False,False
156829,True,True,False,False,False,False,False,False,False
156830,True,False,False,False,False,False,False,False,False
156831,True,False,False,False,False,False,False,False,False
156832,True,False,False,False,False,False,False,False,False
156833,True,False,False,False,False,False,False,False,False
156834,True,False,False,False,False,False,False,False,False
156835,True,False,False,False,False,False,False,False,False
156836,True,False,False,False,False,False,False,False,False
156837,True,False,False,False,False,False,False,False,False
156838,True,False,False,False,False,False,False,False,False
156839,True,False,False,False,False,False,False,False,False
156840,True,False,False,False,False,False,False,False,False
156841,True,False,False,False,False,False,False,False,False
156842,True,False,False,False,False,False,False,False,False
156843,True,True,False,False,False,False,False,False,False
156844,True,True,False,False,False,False,False,False,False
156845,True,False,False,False,False,False,False,False,False
156846,True,False,False,False,False,False,False,False,False
156847,True,False,False,False,False,False,False,False,False
156848,True,False,False,False,False,False,False,False,False
156849,True,False,False,False,False,False,False,False,False
156850,True,False,False,False,False,False,False,False,False
156851,True,False,False,False,False,False,False,False,False
156852,True,False,True,False,False,False,False,False,False
156853,True,True,False,False,False,False,False,False,False
156854,True,False,False,False,False,False,False,False,False
156855,True,False,False,False,False,False,False,False,False
156856,True,False,False,False,False,False,False,False,False
156857,True,False,False,False,False,False,False,False,False
156858,True,False,False,False,False,False,False,False,False
156859,True,False,False,False,False,False,False,False,False
156860,True,False,False,False,False,False,False,False,False
156861,True,False,False,False,False,False,False,False,False
156862,True,False,False,False,False,False,False,False,False
156863,True,False,False,False,False,False,False,False,False
156864,True,False,False,False,False,False,False,False,False
156865,True,False,True,False,False,False,False,False,False
156866,True,False,False,False,False,False,False,False,False
156867,True,False,False,False,False,False,False,False,False
156868,True,False,False,False,False,False,False,False,False
156869,True,False,False,False,False,False,False,False,False
156870,True,False,False,False,False,False,False,False,False
156871,True,False,False,False,False,False,False,False,False
156872,True,False,False,False,False,False,False,False,False
156874,True,False,False,False,False,False,False,False,False
156875,True,False,False,False,False,False,False,False,False
156876,True,False,False,False,False,False,False,False,False
156877,True,False,False,False,False,False,False,False,False
156878,True,False,False,False,False,False,False,False,False
156879,True,False,False,False,False,False,False,False,False
156880,True,False,False,False,False,False,False,False,False
156881,True,False,True,False,False,False,False,False,False
156882,True,True,False,False,False,False,False,False,False
156883,True,False,False,False,False,False,False,False,False
156884,True,False,False,False,False,False,False,False,False
156885,True,False,False,False,False,False,False,False,False
156886,True,False,False,False,False,False,False,False,False
156887,True,False,False,False,False,False,False,False,False
156888,True,True,False,False,False,False,False,False,False
156889,True,True,False,False,False,False,False,False,False
156890,True,True,False,False,False,False,False,False,False
156891,True,False,False,False,False,False,False,False,False
156892,True,False,True,False,False,False,False,False,False
156893,True,False,False,False,False,False,False,False,False
156894,True,False,False,False,False,False,False,False,False
156895,True,False,False,False,False,False,False,False,False
156896,True,False,False,False,False,False,False,False,False
156897,True,False,False,False,False,False,False,False,False
156898,True,False,False,False,False,False,False,False,False
156899,True,True,False,False,False,False,False,False,False
156900,True,False,False,False,False,False,False,False,False
156901,True,True,False,False,False,False,False,False,False
156902,True,False,True,False,False,False,False,False,False
156903,True,False,True,False,False,False,False,False,False
156904,True,False,False,False,False,False,False,False,False
156905,True,False,False,False,False,False,False,False,False
156906,True,False,False,False,False,False,False,False,False
156907,True,False,False,False,False,False,False,False,False
156908,True,False,False,False,False,False,False,False,False
